Signal ID: Kardio\PR_Kurve
Start Time: 26/04/2023 19:35:20
Unit: bpm
Signal Type: Analog

19:39:20,594; 83
19:39:21,316; 90
19:39:21,977; 90
19:39:22,637; 55
19:39:23,727; 55
19:39:24,816; 58
19:39:25,844; 60
19:39:26,840; 71
19:39:27,680; 85
19:39:28,379; 82
19:39:29,105; 51
19:39:30,262; 54
19:39:31,359; 56
19:39:32,422; 58
19:39:33,441; 71
19:39:34,277; 82
19:39:35,004; 52
19:39:36,141; 55
19:39:37,215; 56
19:39:38,273; 59
19:39:39,277; 73
19:39:40,090; 85
19:39:40,789; 78
19:39:41,555; 54
19:39:42,660; 56
19:39:43,727; 59
19:39:44,734; 60
19:39:45,730; 81
19:39:46,469; 80
19:39:47,211; 51
19:39:48,367; 56
19:39:49,426; 57
19:39:50,477; 62
19:39:51,430; 81
19:39:52,164; 80
19:39:52,914; 51
19:39:54,082; 54
19:39:55,176; 57
19:39:56,215; 61
19:39:57,195; 79
19:39:57,949; 85
19:39:58,652; 52
19:39:59,785; 56
19:40:00,852; 58
19:40:01,883; 65
19:40:02,801; 85
19:40:03,500; 86
19:40:04,191; 76
19:40:04,977; 56
19:40:06,047; 59
19:40:07,055; 80
19:40:07,805; 88
19:40:08,484; 63
19:40:09,426; 69
19:40:10,289; 85
19:40:10,992; 83
19:40:11,715; 53
19:40:12,832; 58
19:40:13,863; 65
19:40:14,781; 64
19:40:15,715; 80
19:40:16,457; 93
19:40:17,098; 92
19:40:17,746; 80
19:40:18,492; 54
19:40:19,594; 60
19:40:20,590; 65
19:40:21,508; 83
19:40:22,223; 87
19:40:22,906; 61
19:40:23,879; 86
19:40:24,500; 51
19:40:25,734; 72
19:40:26,344; 99
19:40:26,949; 90
19:40:27,609; 99
19:40:28,211; 94
19:40:28,844; 98
19:40:29,246; A
19:40:29,250; A
19:40:29,453; A
19:40:30,051; A
19:40:30,648; A
19:40:31,238; A
19:40:31,820; A
19:40:32,250; A
19:40:32,250; 102
